X,Y
1.56204,0.07925
1.56509,0.07953
1.568,0.07982
1.57086,0.07998
1.57364,0.08009
1.57972,0.08042
1.58283,0.08044
1.58613,0.08054
1.58613,0.08054
1.58955,0.08068
1.59616,0.08092
1.59939,0.08113
1.60267,0.08135
1.60591,0.08152
1.60591,0.08152
1.61246,0.0821
1.61559,0.08226
1.61853,0.08239
1.61853,0.08239
1.62134,0.08262
1.62731,0.08305
1.63048,0.08317
1.63393,0.08326
1.63393,0.08326
1.64061,0.0835
1.64383,0.08372
1.64701,0.08398
1.65013,0.08414
1.65329,0.08443
1.65329,0.08443
1.65953,0.08498
1.6624,0.08513
1.66525,0.08532
1.67089,0.08552
1.67653,0.0858
1.67954,0.08598
1.68269,0.08612
1.68585,0.08627
1.69239,0.08668
1.69558,0.08688
1.69882,0.08715
1.70209,0.08734
1.70525,0.08761
1.70842,0.08784
1.71165,0.0881
1.71491,0.08822
1.71816,0.08842
1.72135,0.08867
1.72427,0.08888
1.72715,0.08899
1.73005,0.08908
1.73305,0.08922
1.73609,0.08932
1.73918,0.08941
1.74234,0.0896
1.74545,0.08974
1.74843,0.08972
1.75146,0.08974
1.75465,0.0898
1.75787,0.0899
1.76111,0.09003
1.76442,0.09029
1.76762,0.09051
1.7707,0.09061
1.77381,0.09076
1.77702,0.09099
1.78019,0.09124
1.78338,0.09145
1.78651,0.09171
1.78959,0.09192
1.79258,0.09199
1.79553,0.09206
1.80158,0.09229
1.80458,0.09239
1.80756,0.09259
1.81063,0.09277
1.81374,0.0929
1.81698,0.09291
1.82033,0.09292
1.82364,0.09309
1.82671,0.09341
1.82985,0.09366
1.83308,0.09392
1.83626,0.09409
1.83941,0.09417
1.84254,0.09426
1.84574,0.09435
1.84878,0.09451
1.85188,0.09472
1.85508,0.09493
1.85819,0.09514
1.86124,0.09529
1.86432,0.09543
1.86742,0.0955
1.87046,0.09557
1.87345,0.09579
1.87646,0.09612
1.87949,0.09634
1.88239,0.09648
1.88535,0.09664
1.88845,0.09681
1.89157,0.097
1.89816,0.09748
1.89816,0.09748
1.90147,0.09772
1.90785,0.09814
1.91123,0.09839
1.9146,0.09852
1.91796,0.09858
1.92137,0.09876
1.92468,0.0989
1.92782,0.09895
1.93078,0.09908
1.93361,0.09929
1.93646,0.09956
1.94256,0.09987
1.94576,0.1
1.94888,0.10005
1.95503,0.10044
1.95807,0.10058
1.9612,0.10079
1.96441,0.1011
1.97068,0.10155
1.97362,0.10181
1.97666,0.10203
1.97965,0.1021
1.98258,0.1021
1.98557,0.10224
1.9887,0.10246
1.99186,0.10262
1.99498,0.10271
1.99819,0.10281
2.00149,0.10296
2.00475,0.10312
2.00794,0.1033
2.01116,0.10345
2.01426,0.10361
2.01733,0.10379
2.02043,0.10404
2.0235,0.10421
2.02658,0.10442
2.02969,0.10471
2.03273,0.10492
2.03565,0.10511
2.03852,0.10528
2.04145,0.1055
2.04446,0.10567
2.04748,0.10577
2.05048,0.10599
2.05361,0.10624
2.05667,0.10635
2.0596,0.10639
2.0626,0.10651
2.06575,0.10669
2.0723,0.1073
2.0723,0.1073
2.07868,0.10777
2.08181,0.10786
2.08505,0.10804
2.0884,0.10827
2.0884,0.10827
2.09484,0.10875
2.09798,0.10903
2.10103,0.10912
2.10399,0.10915
2.107,0.10923
2.11007,0.10932
2.11302,0.10945
2.11591,0.10965
2.11875,0.10985
2.12174,0.11018
2.12474,0.11038
2.12783,0.11054
2.13107,0.11075
2.13425,0.11091
2.13741,0.111
2.14075,0.11121
2.14417,0.11145
2.14748,0.11155
2.15084,0.11171
2.1542,0.11194
2.15751,0.11222
2.1608,0.11247
2.16413,0.11271
2.16741,0.11291
2.17062,0.11313
2.17383,0.11338
2.17705,0.11353
2.18016,0.11373
2.18315,0.1139
2.18619,0.1141
2.18917,0.11425
2.19202,0.11435
2.19494,0.11441
2.19793,0.11451
2.20097,0.11461
2.20402,0.11471
2.20729,0.11483
2.21062,0.11498
2.21384,0.11506
2.21701,0.11523
2.22032,0.11547
2.22364,0.11571
2.22698,0.11585
2.23046,0.11608
2.23386,0.11632
2.243,0.11674
2.25837,0.11766
2.27693,0.11881
2.27693,0.11881
2.28318,0.11943
2.28635,0.11981
2.28943,0.12013
2.29242,0.12026
2.29547,0.12045
2.29862,0.12082
2.30503,0.12127
2.31153,0.1218
2.31474,0.12209
2.31797,0.12238
2.32114,0.12263
2.33044,0.12318
2.33362,0.1234
2.34338,0.12416
2.34656,0.12446
2.34963,0.12471
2.35274,0.12514
2.36208,0.12593
2.36537,0.12611
2.37449,0.12671
2.37761,0.12692
2.384,0.12724
2.38727,0.12748
2.39049,0.12764
2.39365,0.12771
2.40018,0.12798
2.40687,0.12817
2.41012,0.12838
2.41329,0.12862
2.41938,0.1289
2.42244,0.12902
2.43131,0.12967
2.4438,0.13017
2.44707,0.13038
2.45028,0.13058
2.45356,0.13093
2.47274,0.13195
2.47584,0.13211
2.47895,0.1322
2.482,0.13229
2.48792,0.13257
2.50045,0.13323
2.50186,0.13341
2.50308,0.13356
2.50424,0.13363
2.50653,0.13369
2.50849,0.13375
2.5094,0.13382
2.51189,0.13403
2.51265,0.13407
2.51338,0.13414
2.51411,0.13421
2.51486,0.13426
2.51786,0.13472
2.51893,0.13502
2.5194,0.13516
2.51975,0.13528
2.52096,0.13544
2.52079,0.13394
2.5205,0.13184
2.52041,0.1304
2.52031,0.12987
2.52086,0.12971
2.52266,0.12897
2.52289,0.12926
2.52302,0.1295
2.5233,0.12986
2.52356,0.13023
2.52383,0.13044
2.52486,0.13154
2.52569,0.13241
2.52634,0.13325
2.52659,0.1338
2.52675,0.13427
2.52699,0.13446
2.52728,0.13479
2.52821,0.13631
2.51587,0.13827
2.51587,0.13838
2.51591,0.13847
2.51586,0.13849
2.51578,0.13852
2.51569,0.13849
2.51568,0.1385
2.51565,0.13847
2.51571,0.13845
2.51569,0.1384
2.51561,0.13839
2.51559,0.13847
2.51552,0.13849
2.51543,0.13846
2.51547,0.13858
2.5156,0.13862
2.51569,0.13858
2.51575,0.13849
2.51576,0.13831
2.51576,0.13818
2.51572,0.13797
2.51574,0.13754
2.51573,0.13739
2.51562,0.13717
2.51564,0.13697
2.51566,0.13682
2.51574,0.1362
2.51611,0.13584
2.51685,0.13539
2.5169,0.13535
2.51695,0.13532
2.517,0.1353
2.51704,0.13529
2.51708,0.13526
2.51713,0.13523
2.51718,0.13521
2.51723,0.13522
2.51727,0.1352
2.51731,0.1352
2.51734,0.13517
2.51739,0.13514
2.51747,0.13509
2.5175,0.13505
2.51753,0.13504
2.51757,0.13501
2.51761,0.135
2.51764,0.13497
2.51768,0.13498
2.51772,0.13497
2.51775,0.13496
2.51775,0.13496
2.51781,0.13497
2.51784,0.13497
2.51789,0.13494
2.51792,0.13494
2.51795,0.13493
2.51798,0.13491
2.51802,0.13491
2.51805,0.1349
2.51807,0.13489
2.51811,0.13489
2.51814,0.13486
2.51816,0.13487
2.51818,0.13487
2.51821,0.13487
2.51823,0.13488
2.51826,0.13487
2.51829,0.13485
2.51831,0.13486
2.51834,0.13484
2.51836,0.13483
2.51838,0.13483
2.51841,0.13482
2.51843,0.13481
2.51845,0.13481
2.51847,0.1348
2.5185,0.13481
2.51852,0.1348
2.51854,0.13479
2.51856,0.13479
2.51857,0.13478
2.51858,0.13479
2.5186,0.13479
2.51863,0.13478
2.51864,0.13478
2.51866,0.13479
2.51867,0.13479
2.51868,0.1348
2.5187,0.13478
2.51873,0.13478
2.51874,0.13477
2.51875,0.13476
2.51877,0.13474
2.51878,0.13475
2.5188,0.13474
2.51881,0.13473
2.51883,0.13473
2.51885,0.13473
2.51887,0.13472
2.51889,0.13471
2.5189,0.1347
2.51892,0.13471
2.51893,0.13471
2.51894,0.13471
2.51896,0.13471
2.51897,0.1347
2.51899,0.1347
2.51901,0.13468
2.51903,0.13466
2.51903,0.13466
2.51905,0.13465
2.51907,0.13464
2.51908,0.13462
2.5191,0.13463
2.51912,0.13464
2.51913,0.13462
2.51913,0.13462
2.51913,0.13461
2.51914,0.13461
2.51914,0.1346
2.51915,0.13461
2.51915,0.1346
2.51916,0.1346
2.51917,0.1346
2.5192,0.13458
2.51922,0.13458
2.51922,0.13457
2.51923,0.13457
2.51924,0.13458
2.51924,0.13459
2.51925,0.1346
2.51926,0.13459
2.51926,0.1346
2.51927,0.13458
2.51927,0.13461
2.51928,0.13461
2.5193,0.13461
2.51931,0.13461
2.51931,0.13463
2.51931,0.13464
2.51932,0.13464
2.51932,0.13462
2.51933,0.1346
2.51935,0.13459
2.51936,0.1346
2.51937,0.1346
2.51938,0.1346
2.51939,0.13458
2.5194,0.13459
2.51939,0.13461
2.5194,0.1346
2.51939,0.1346
2.51936,0.13466
2.51927,0.13475
2.5192,0.13475
2.51918,0.13472
2.51916,0.13468
2.5192,0.13466
2.51923,0.13468
2.51925,0.13465
2.51934,0.13463
2.51946,0.1346
2.51954,0.13466
2.51961,0.13471
2.51966,0.13476
2.51974,0.13477
2.51974,0.13484
2.51973,0.13492
2.51964,0.13504
2.51965,0.13512
2.5197,0.13518
2.51975,0.13525
2.51977,0.13528
2.51979,0.13529
2.51981,0.1353
2.51979,0.13541
2.51973,0.13577
2.51967,0.13671
2.51961,0.1384
2.51954,0.14089
2.51937,0.14415
2.519,0.14807
2.51875,0.15267
2.51839,0.15767
2.51817,0.16314
2.51787,0.16886
2.51739,0.17443
2.51687,0.17975
2.51619,0.18472
2.51608,0.18949
2.5157,0.19377
2.51529,0.19737
2.51497,0.20043
2.51457,0.20286
2.51424,0.20485
2.51413,0.20651
2.51414,0.20799
2.51424,0.20936
2.51428,0.21072
2.5142,0.21214
2.51401,0.21364
2.51382,0.2154
2.51369,0.21747
2.51341,0.21998
2.51297,0.22294
2.51243,0.2264
2.51175,0.23448
2.51132,0.23883
2.51104,0.24334
2.51055,0.24787
2.51055,0.24787
2.50954,0.25669
2.509,0.26073
2.50864,0.26452
2.50835,0.26796
2.50778,0.27412
2.50755,0.27676
2.50733,0.27906
2.50711,0.28122
2.50693,0.28327
2.50676,0.28535
2.50668,0.28752
2.50652,0.28981
2.50625,0.29222
2.50602,0.29487
2.50586,0.29785
2.50554,0.301
2.50511,0.30421
2.50481,0.3078
2.50452,0.31165
2.5041,0.31556
2.50377,0.31946
2.50345,0.32339
2.50303,0.32712
2.50275,0.33079
2.5025,0.33432
2.5022,0.33769
2.50198,0.34074
2.50171,0.34364
2.5013,0.34896
2.50117,0.35156
2.50098,0.35409
2.50071,0.35659
2.50071,0.35659
2.50009,0.36153
2.49983,0.36413
2.49983,0.36413
2.49935,0.36985
2.49913,0.37303
2.49897,0.37634
2.49861,0.37956
2.49818,0.38285
2.49785,0.38634
2.49756,0.38994
2.49737,0.39352
2.49715,0.39709
2.49679,0.40056
2.4963,0.40392
2.49592,0.40731
2.49559,0.41067
2.49519,0.41406
2.49486,0.41732
2.49459,0.42039
2.4943,0.42338
2.494,0.42631
2.49372,0.42922
2.49342,0.43211
2.49314,0.43497
2.49282,0.43789
2.49248,0.44076
2.49222,0.44368
2.4918,0.44666
2.49145,0.44982
2.49125,0.45314
2.49091,0.45652
2.4905,0.45996
2.4901,0.46331
2.48972,0.46662
2.4893,0.46988
2.48902,0.47329
2.48887,0.47674
2.48862,0.48014
2.48825,0.48345
2.48739,0.48959
2.48685,0.49258
2.48654,0.49568
2.48634,0.49895
2.48602,0.50218
2.48564,0.50525
2.48533,0.50817
2.48501,0.51102
2.48464,0.51381
2.48435,0.51667
2.48422,0.51969
2.48407,0.52282
2.48375,0.52584
2.48347,0.52892
2.48325,0.532
2.48288,0.53501
2.48239,0.53798
2.48203,0.54119
2.48176,0.54457
2.48146,0.5479
2.48118,0.5512
2.48098,0.55451
2.48065,0.55774
2.48029,0.561
2.48,0.56432
2.47972,0.56762
2.47945,0.57081
2.47919,0.57388
2.47895,0.57692
2.47829,0.58272
2.47795,0.58549
2.4776,0.58827
2.4773,0.59108
2.47705,0.59383
2.47687,0.59678
2.47663,0.59991
2.47627,0.6031
2.47592,0.60636
2.47567,0.60978
2.47523,0.61328
2.47434,0.62017
2.4739,0.62367
2.47349,0.62707
2.47317,0.63041
2.4729,0.6337
2.47257,0.63687
2.4722,0.64007
2.4719,0.6433
2.47153,0.64645
2.47111,0.64941
2.47077,0.65232
2.47049,0.65519
2.47017,0.65798
2.46995,0.66084
2.46968,0.66383
2.46934,0.6669
2.46899,0.66991
2.4687,0.6729
2.46851,0.67595
2.46825,0.67905
2.46788,0.68229
2.46756,0.68562
2.46727,0.68904
2.46685,0.6924
2.46646,0.69566
2.46615,0.69901
2.46584,0.70233
2.46565,0.70554
2.46545,0.70888
2.4651,0.71216
2.46468,0.71529
2.46437,0.71831
2.46414,0.72133
2.46384,0.72442
2.46348,0.72745
2.46329,0.73045
2.46309,0.73332
2.46259,0.73901
2.46236,0.74211
2.46208,0.74524
2.46181,0.74839
2.4615,0.75158
2.46123,0.75483
2.46078,0.758
2.46029,0.76118
2.45997,0.76445
2.45918,0.77082
2.45879,0.77391
2.45839,0.77696
2.45799,0.77981
2.45768,0.78273
2.45748,0.78577
2.45733,0.78898
2.45671,0.79499
2.45635,0.79801
2.45591,0.80106
2.45555,0.80401
2.45537,0.80714
2.4551,0.81042
2.45472,0.8137
2.45434,0.81686
2.45399,0.81994
2.45362,0.82295
2.45322,0.82592
2.45288,0.82905
2.45263,0.8324
2.45236,0.8356
2.45208,0.83875
2.45185,0.8418
2.45157,0.8449
2.45109,0.84798
2.45065,0.85115
2.45028,0.85449
2.44998,0.8577
2.44983,0.86086
2.44974,0.86398
2.44952,0.86713
2.44907,0.8702
2.44866,0.87335
2.44837,0.8766
2.44808,0.8798
2.44787,0.88292
2.44767,0.88615
2.4474,0.88927
2.44657,0.89511
2.44619,0.89802
2.44585,0.90093
2.44549,0.90386
2.4452,0.90681
2.44488,0.90984
2.4445,0.91293
2.44429,0.91602
2.44411,0.91915
2.44411,0.91915
2.44337,0.92543
2.44313,0.92868
2.44289,0.93202
2.44253,0.93528
2.44226,0.93853
2.44209,0.94178
2.44183,0.94506
2.44152,0.9482
2.44124,0.95141
2.44096,0.95469
2.44063,0.95785
2.44038,0.96082
2.43997,0.96656
2.43981,0.96938
2.43964,0.97221
2.4394,0.97523
2.43909,0.97823
2.43868,0.98116
2.43834,0.98403
2.43811,0.98695
2.43784,0.99007
2.43755,0.99322
2.43721,0.99652
2.43682,0.9999
2.4364,1.00321
2.43611,1.00659
2.43587,1.01001
2.43562,1.01327
2.43542,1.01645
2.43527,1.01971
2.43504,1.02288
2.43483,1.02583
2.43467,1.02875
2.43444,1.03182
2.43414,1.03483
2.43392,1.03782
2.43376,1.0408
2.43352,1.04375
2.43319,1.04956
2.43307,1.0526
2.43277,1.05553
2.4325,1.05854
2.43227,1.06161
2.43227,1.06161
2.43171,1.06768
2.43145,1.07077
2.43123,1.074
2.43123,1.074
2.43092,1.07726
2.4303,1.08347
2.42992,1.08648
2.42956,1.08944
2.42925,1.09245
2.42925,1.09245
2.42909,1.09558
2.42863,1.10188
2.42835,1.10499
2.42835,1.10499
2.42798,1.10807
2.42732,1.11417
2.42717,1.11757
2.42692,1.12106
2.42692,1.12106
2.42652,1.12433
2.42586,1.13036
2.42586,1.13036
2.42527,1.13629
2.42503,1.1394
2.42474,1.14257
2.42443,1.14562
2.42417,1.14859
2.42385,1.15155
2.42331,1.15446
2.42276,1.15733
2.42239,1.16031
2.42201,1.16336
2.42169,1.16643
2.4215,1.16938
2.42134,1.17247
2.42103,1.17567
2.42056,1.17885
2.42025,1.18223
2.42025,1.18223
2.4198,1.18884
2.41963,1.19201
2.41959,1.19412
2.42095,1.19411
2.4244,1.19197
2.42973,1.18849
2.43541,1.18473
2.44017,1.18176
2.44381,1.1796
2.44672,1.17828
2.44871,1.17787
2.44962,1.17823
2.44984,1.17916
2.44995,1.18034
2.45003,1.18173
2.45008,1.18311
2.45041,1.18408
2.45119,1.18454
2.45219,1.18458
2.45322,1.18446
2.45413,1.18422
2.45471,1.18403
2.45495,1.18385
2.45486,1.18368
2.45466,1.18343
2.45449,1.18322
2.45444,1.18307
2.45442,1.18295
2.45437,1.18282
2.45444,1.18267
2.45446,1.18252
2.45448,1.18243
2.45452,1.18233
2.45447,1.18219
2.45444,1.18196
2.45451,1.1818
2.45449,1.18132
2.45451,1.18106
2.45431,1.18092
2.45422,1.18069
2.45417,1.18041
2.4542,1.18007
2.45428,1.17976
2.45434,1.17948
2.45435,1.17929
2.45436,1.17916
2.45437,1.17914
2.45438,1.17914
2.45438,1.17915
2.45438,1.17917
2.45438,1.1792
2.45438,1.17923
2.45437,1.17928
2.45438,1.1793
2.45436,1.17932
2.45436,1.17934
2.45437,1.17937
2.45437,1.17941
2.45437,1.17944
2.45437,1.17947
2.45438,1.17948
2.45438,1.17947
2.45438,1.17946
2.45437,1.17945
2.45436,1.17947
2.45435,1.17946
2.45435,1.17946
2.45435,1.17948
2.45436,1.17949
2.45437,1.17949
2.45436,1.1795
2.45436,1.17951
2.45435,1.17952
2.45435,1.17954
2.45435,1.17957
2.45434,1.1796
2.45434,1.17962
2.45433,1.17963
2.45433,1.17971
2.45433,1.17973
2.45433,1.17977
2.45432,1.17979
2.45432,1.17979
2.45432,1.17979
2.45433,1.17978
2.45432,1.17977
2.45431,1.17976
2.4543,1.17976
2.45431,1.17975
2.45431,1.17975
2.45433,1.17981
2.45433,1.1798
2.45433,1.17983
2.45433,1.17983
2.45434,1.17985
2.45435,1.1799
2.45435,1.17992
2.45435,1.17992
2.45435,1.17994
2.45435,1.17994
2.45435,1.17994
2.45435,1.17996
2.45435,1.17994
2.45435,1.17991
2.45434,1.17991
2.45434,1.17991
2.45434,1.1799
2.45434,1.1799
2.45435,1.1799
2.45435,1.17991
2.45435,1.17993
2.45436,1.17994
2.45435,1.17994
2.45435,1.17995
2.45435,1.17993
2.45436,1.17993
2.45436,1.17994
2.45435,1.17993
2.45436,1.17992
2.45435,1.1799
2.45436,1.17989
2.45435,1.17991
2.45435,1.17991
2.45435,1.17992
2.45435,1.17993
2.45435,1.17994
2.45435,1.17994
2.45436,1.17997
2.45435,1.17998
2.45435,1.17996
2.45434,1.17995
2.45433,1.17995
2.45432,1.17994
2.45433,1.17991
2.45433,1.17991
2.45434,1.17991
2.45432,1.17989
2.45432,1.17989
2.45432,1.17987
2.45432,1.17988
2.45432,1.17989
2.45432,1.1799
2.45431,1.17992
2.45432,1.17991
2.45432,1.17988
2.45431,1.1799
2.45431,1.17989
2.45431,1.17998
2.45423,1.18035
2.45412,1.18128
2.45391,1.18284
2.45356,1.1852
2.45314,1.18832
2.45276,1.19227
2.45243,1.19692
2.45207,1.20211
2.45156,1.20759
2.45101,1.21324
2.45044,1.21882
2.45001,1.22419
2.44947,1.22923
2.44897,1.23395
2.44856,1.23807
2.44805,1.24167
2.4477,1.24474
2.44748,1.2471
2.44731,1.24894
2.44709,1.2506
2.44685,1.25201
2.44666,1.25334
2.44652,1.25468
2.4465,1.25619
2.44642,1.25784
2.44626,1.25979
2.44582,1.26464
2.44582,1.26464
2.44508,1.2711
2.44455,1.27506
2.44408,1.27921
2.44346,1.28344
2.44298,1.28777
2.44259,1.29213
2.44227,1.29653
2.4419,1.30083
2.4414,1.30488
2.44084,1.30865
2.44048,1.31205
2.44011,1.31512
2.4398,1.31796
2.43943,1.32061
2.4391,1.32304
2.43886,1.3253
2.43862,1.32749
2.43842,1.32968
2.43821,1.33174
2.43804,1.33398
2.43792,1.33635
2.43761,1.33899
2.43732,1.3418
2.43703,1.34479
2.43663,1.34814
2.43622,1.35178
2.43599,1.3555
2.43569,1.35924
2.43535,1.36302
2.43476,1.37015
2.43436,1.37378
2.43436,1.37378
2.43388,1.38066
2.43353,1.38399
2.43322,1.38703
2.43287,1.38984
2.43254,1.39258
2.43229,1.39534
2.43212,1.39805
2.43197,1.40077
2.43176,1.40344
2.43147,1.40606
2.43115,1.40863
2.43081,1.41125
2.43043,1.4141
2.43013,1.41704
2.42991,1.42003
2.42963,1.42315
2.42927,1.4264
2.42894,1.42974
2.4286,1.43316
2.42818,1.43667
2.42777,1.44024
2.42745,1.44364
2.42711,1.44698
2.42665,1.45028
2.42636,1.45349
2.42607,1.45672
2.42569,1.45995
2.42539,1.46317
2.42514,1.46626
2.42491,1.46929
2.4247,1.47229
2.42447,1.47515
2.4242,1.47794
2.42389,1.48069
2.4236,1.48343
2.42341,1.48627
2.42314,1.48918
2.42241,1.49524
2.42241,1.49524
2.42169,1.50151
2.42133,1.50488
2.42107,1.50828
2.4209,1.51169
2.42039,1.51855
2.42014,1.52187
2.41979,1.52515
2.41947,1.52835
2.41926,1.53147
2.41903,1.53452
2.41875,1.53761
2.41841,1.54068
2.41812,1.54377
2.41782,1.54681
2.41751,1.54972
2.4172,1.55252
2.4169,1.55527
2.41618,1.56396
2.41508,1.57589
2.41345,1.59248
2.41318,1.59575
2.41305,1.5991
2.41276,1.60597
2.41246,1.60935
2.41215,1.61267
2.41135,1.62526
2.41083,1.63144
2.41011,1.6374
2.40982,1.64038
2.40921,1.64655
2.40892,1.64988
2.40867,1.65314
2.40764,1.65963
2.40696,1.66626
2.40662,1.66955
2.40618,1.6727
2.4057,1.67582
2.40469,1.68208
2.40387,1.68833
2.40293,1.69794
2.4021,1.70397
2.40177,1.7071
2.40154,1.71029
2.4009,1.71676
2.4009,1.71676
2.39956,1.72977
2.3993,1.73301
2.39903,1.73622
2.39872,1.73946
2.39853,1.74263
2.39835,1.74572
2.39715,1.7577
2.39645,1.7632
2.39618,1.7661
2.39591,1.76909
2.39551,1.77229
2.3951,1.77559
2.39263,1.79532
2.39224,1.79855
2.39191,1.80177
2.39167,1.80501
2.39142,1.80808
2.39103,1.81113
2.39302,1.81102
2.40188,1.8028
2.40637,1.79913
2.41041,1.79641
2.41387,1.79491
2.41649,1.79496
2.41803,1.7963
2.41872,1.79845
2.41885,1.80092
2.41841,1.80656
2.42472,1.80356
2.42723,1.80151
2.42803,1.80063
2.42851,1.79982
2.42884,1.79894
2.429,1.79806
2.42896,1.79717
2.42891,1.79637
2.42896,1.79564
2.42908,1.79495
2.42917,1.79309
2.42911,1.79206
2.4291,1.79162
2.42904,1.79124
2.42907,1.79092
2.42909,1.79059
2.42916,1.79035
2.4295,1.78929
2.42947,1.78925
2.42948,1.78921
2.42937,1.78917
2.42923,1.78913
2.42904,1.78905
2.42898,1.78901
2.42894,1.78897
2.42893,1.78894
2.42893,1.78892
2.42891,1.7889
2.42889,1.78885
2.42889,1.78886
2.42889,1.78882
2.42888,1.78882
2.42887,1.78882
2.42886,1.78883
2.42885,1.78885
2.42885,1.78885
2.42884,1.78885
2.42882,1.78884
2.4288,1.78883
2.42879,1.7888
2.42877,1.78877
2.42877,1.78876
2.42877,1.78878
2.42875,1.78878
2.42873,1.78876
2.4287,1.78878
2.42861,1.78876
2.42861,1.78875
2.42862,1.78871
2.42862,1.78873
2.42862,1.7887
2.42863,1.78871
2.42862,1.78872
2.42861,1.7887
2.42861,1.78869
2.42861,1.78871
2.42861,1.7887
2.42862,1.78871
2.42861,1.78871
2.42861,1.78871
2.4286,1.78869
2.42859,1.78868
2.42859,1.78869
2.42859,1.7887
2.42857,1.78873
2.42856,1.78874
2.42856,1.78873
2.42856,1.78876
2.42855,1.78876
2.42855,1.78876
2.42855,1.78872
2.42854,1.78872
2.42855,1.78876
2.42854,1.78869
2.42855,1.78869
2.42853,1.78872
2.42852,1.78869
2.42852,1.78871
2.42846,1.78892
2.42839,1.78957
2.42823,1.79084
2.42812,1.79291
2.42797,1.79588
2.42767,1.79955
2.42733,1.80381
2.42695,1.8087
2.42631,1.81389
2.42578,1.81956
2.4251,1.82523
2.42462,1.83093
2.4241,1.83625
2.42362,1.84114
2.42317,1.84559
2.42277,1.8494
2.4225,1.85268
2.42237,1.85534
2.42224,1.85743
2.42208,1.85913
2.42203,1.86065
2.42207,1.86206
2.42202,1.86348
2.42191,1.86511
2.42172,1.86685
2.4215,1.86883
2.42131,1.87106
2.42106,1.87376
2.42061,1.88
2.42061,1.88
2.41997,1.8876
2.41997,1.8876
2.41916,1.89578
2.41877,1.90014
2.41816,1.90431
2.41774,1.90851
2.41725,1.91246
2.41675,1.91607
2.41637,1.91943
2.41592,1.9225
2.41542,1.92523
2.41502,1.92789
2.41479,1.93033
2.4146,1.93257
2.41426,1.93465
2.41391,1.93678
2.41373,1.93898
2.41353,1.94133
2.41327,1.94385
2.41311,1.9466
2.413,1.94966
2.41285,1.95292
2.41256,1.95624
2.41221,1.95976
2.41181,1.96339
2.41128,1.96699
2.41047,1.97442
2.41011,1.97798
2.40983,1.98143
2.40958,1.98496
2.40958,1.98496
2.40894,1.99158
2.40867,1.9948
2.40867,1.9948
2.40805,2.00081
2.40781,2.0037
2.40768,2.00651
2.40749,2.00914
2.40719,2.01165
2.40696,2.01422
2.40642,2.01969
2.40605,2.02258
2.40563,2.02559
2.40533,2.02867
2.40497,2.03178
2.40464,2.03496
2.40429,2.03831
2.40392,2.04169
2.40371,2.04425
2.40442,2.04531
2.40674,2.04453
2.41073,2.04231
2.41991,2.03694
2.41991,2.03694
2.4262,2.03413
2.42861,2.03374
2.43023,2.03415
2.431,2.03531
2.43153,2.0368
2.4318,2.03823
2.43179,2.03966
2.43185,2.0409
2.43222,2.04179
2.43288,2.04223
2.43388,2.04241
2.43517,2.04247
2.43659,2.04243
2.43782,2.0425
2.4386,2.04256
2.43891,2.04256
2.4388,2.04252
2.43842,2.04257
2.438,2.04267
2.43757,2.04282
2.43727,2.04305
2.43713,2.04328
2.4371,2.04348
2.43703,2.0437
2.43699,2.04398
2.43696,2.04428
2.43692,2.04453
2.43684,2.04467
2.43683,2.04471
2.43671,2.04494
2.4366,2.04509
2.43652,2.04513
2.43642,2.04519
2.43637,2.04526
2.43636,2.04534
2.43641,2.04534
2.4364,2.04532
2.43639,2.0453
2.43645,2.04531
2.43642,2.04529
2.43643,2.04531
2.43643,2.04535
2.43642,2.0454
2.43642,2.04546
2.4364,2.04561
2.43638,2.04569
2.43637,2.04574
2.43636,2.04579
2.43636,2.04584
2.43635,2.04587
2.43635,2.04591
2.43634,2.04593
2.43635,2.04596
2.43635,2.04596
2.43636,2.04604
2.43635,2.04608
2.43635,2.04608
2.43633,2.04618
2.43633,2.04618
2.43632,2.04628
2.43632,2.04634
2.43632,2.04639
2.4363,2.04642
2.4363,2.04642
2.43629,2.04651
2.4363,2.04653
2.43629,2.04655
2.43629,2.04657
2.43629,2.04657
2.43628,2.04659
2.43628,2.04663
2.43627,2.04664
2.43625,2.04668
2.43625,2.0467
2.43624,2.04673
2.43622,2.04676
2.43622,2.04678
2.43622,2.04677
2.43623,2.04677
2.43623,2.04679
2.43623,2.04681
2.43623,2.04683
2.43623,2.04684
2.43622,2.04685
2.43623,2.04685
2.43623,2.04689
2.43623,2.04689
2.43623,2.04689
2.43623,2.04692
2.43622,2.04693
2.43622,2.04692
2.43622,2.04693
2.43621,2.04694
2.43621,2.04694
2.43622,2.04697
2.43623,2.04699
2.43623,2.04699
2.43623,2.04699
2.43623,2.047
2.43622,2.047
2.43622,2.04701
2.43622,2.04702
2.43621,2.04701
2.43621,2.04703
2.43621,2.04705
2.43621,2.04706
2.4362,2.04707
2.43621,2.04708
2.43621,2.04709
2.43621,2.04708
2.43621,2.04708
2.43621,2.04709
2.4362,2.04711
2.43621,2.04711
2.4362,2.04712
2.4362,2.04714
2.4362,2.04717
2.43622,2.04717
2.43623,2.04714
2.43622,2.04713
2.43621,2.04713
2.43621,2.04712
2.43621,2.04712
2.43621,2.04711
2.4362,2.04712
2.43619,2.04715
2.43619,2.04715
2.43619,2.04716
2.43619,2.04717
2.43619,2.04718
2.43619,2.0472
2.43619,2.0472
2.43618,2.04721
